,Age,Age_group,Education,Marital_Status,Income,Children,Dt_Customer,Recency,Wines,Fruits,Meat,Fish,Sweet,Gold,Total_Spending,NumDeals,NumWeb,NumCatalog,NumStore,NumWebVisits,Total_Purchases,Avg_spend,Cmp3,Cmp4,Cmp5,Cmp1,Cmp2,Complain,Response,Campaign_Accepted
1286,40,Middle Age,Postgraduate,Married,57091.0,1,2012-11-23,82,462,0,24,6,0,4,496,2,9,2,5,7,16,8.0,0,1,0,0,0,0,1,2
1287,44,Middle Age,Postgraduate,Married,46831.0,2,2013-06-08,84,22,2,10,6,4,34,78,2,1,2,2,4,5,2.5,0,0,0,0,0,0,0,0
1288,41,Middle Age,Postgraduate,Married,83151.0,0,2013-02-10,80,968,147,842,137,42,210,2346,1,5,7,10,2,22,22.0,1,0,1,1,0,0,1,4
1289,41,Middle Age,Graduate,Married,52531.0,0,2012-12-30,68,283,112,151,51,72,125,794,2,7,2,10,6,19,9.5,0,0,0,0,0,0,0,0
1290,57,Adult,Graduate,Married,15759.0,0,2013-09-05,12,1,2,5,6,0,3,17,1,1,0,2,7,3,3.0,0,0,0,0,0,0,0,0
1292,41,Middle Age,Postgraduate,Married,43050.0,1,2014-03-18,10,30,5,24,6,3,8,76,2,2,0,4,5,6,3.0,0,0,0,0,0,0,0,0
1293,36,Middle Age,Postgraduate,Single,42997.0,2,2013-12-07,91,4,0,5,0,1,5,15,1,1,0,2,7,3,3.0,0,0,0,0,0,0,0,0
1294,51,Adult,Postgraduate,Single,48918.0,2,2014-04-12,21,52,0,9,0,0,1,62,2,1,0,4,4,5,2.5,0,0,0,0,0,0,0,0
1295,60,Adult,Postgraduate,Married,60033.0,1,2014-03-29,28,62,1,57,19,11,48,198,2,2,1,5,2,8,4.0,0,0,0,0,0,0,0,0
1296,35,Middle Age,Postgraduate,Married,34043.0,1,2013-10-25,97,20,2,14,3,0,10,49,1,2,0,2,9,4,4.0,0,0,0,0,0,0,0,0
1297,47,Adult,Graduate,Married,57811.0,1,2013-06-24,49,545,7,114,37,21,78,802,5,7,2,11,5,20,4.0,0,1,0,0,0,0,0,1
1298,68,Elderly,Graduate,Married,78569.0,0,2014-02-19,14,558,79,622,207,175,95,1736,1,4,6,4,1,14,14.0,0,0,1,0,0,0,1,2
1299,34,Middle Age,Graduate,Single,7500.0,2,2012-12-27,5,6,5,4,13,4,25,57,4,2,1,3,6,6,1.5,0,0,0,0,0,0,0,0
1302,29,Middle Age,Postgraduate,Married,23148.0,0,2014-02-18,83,4,6,8,6,3,10,37,1,2,0,3,7,5,5.0,0,0,0,0,0,0,0,0
1303,43,Middle Age,Graduate,Divorced,44267.0,2,2013-02-25,48,183,5,65,3,5,49,310,5,5,2,4,9,11,2.2,0,0,0,0,0,0,0,0
1304,33,Middle Age,Graduate,Married,71626.0,0,2012-11-01,94,546,72,376,94,145,72,1305,1,5,5,8,3,18,18.0,0,1,0,0,0,0,0,1
1305,47,Adult,Graduate,Married,60894.0,1,2013-06-28,61,606,7,155,10,0,54,832,5,10,3,8,7,21,4.2,0,0,0,0,0,0,0,0
1306,37,Middle Age,Graduate,Married,50200.0,2,2013-04-03,70,266,6,51,8,6,64,401,6,7,1,5,8,13,2.1666666666666665,0,0,0,0,0,0,0,0
1307,49,Adult,Postgraduate,Married,81051.0,0,2014-05-23,43,1142,29,249,38,29,14,1501,1,5,5,12,2,22,22.0,0,1,1,0,0,0,0,2
1308,32,Middle Age,Graduate,Married,65169.0,0,2014-01-14,23,1074,0,69,0,0,46,1189,1,10,4,13,6,27,27.0,1,0,1,1,1,0,1,5
1309,41,Middle Age,Graduate,Married,59868.0,1,2013-07-22,37,771,51,154,54,10,154,1194,7,11,2,12,6,25,3.5714285714285716,0,0,0,0,0,0,0,0
1310,54,Adult,Postgraduate,Married,65695.0,1,2014-01-31,50,371,32,189,0,58,6,656,2,5,4,10,4,19,9.5,0,0,0,0,0,0,0,0
1311,56,Adult,Postgraduate,Single,64857.0,0,2012-11-23,78,556,14,717,210,0,43,1540,1,7,5,10,4,22,22.0,0,0,0,0,0,0,0,0
1312,48,Adult,Postgraduate,Married,45143.0,1,2013-08-26,74,202,5,74,11,5,14,311,3,6,1,5,7,12,4.0,0,0,0,0,0,0,0,0
1313,58,Adult,Postgraduate,Married,74805.0,1,2013-11-06,14,209,162,209,41,162,37,820,5,4,7,10,2,21,4.2,0,0,0,0,0,0,0,0
1314,25,Middle Age,Postgraduate,Married,59060.0,1,2014-01-11,77,35,40,111,36,40,12,274,3,3,1,7,4,11,3.6666666666666665,0,0,0,0,0,0,0,0
1315,51,Adult,Postgraduate,Single,27238.0,2,2013-04-20,39,37,0,17,0,0,3,57,3,3,0,3,9,6,2.0,0,0,0,0,0,0,0,0
1316,48,Adult,Graduate,Married,47009.0,1,2013-10-01,89,171,45,73,59,10,90,448,4,3,2,8,4,13,3.25,0,0,0,0,0,0,0,0
1317,41,Middle Age,Postgraduate,Married,46094.0,2,2014-06-10,62,12,2,20,3,2,5,44,1,1,0,3,7,4,4.0,0,0,0,0,0,0,0,0
1319,30,Middle Age,Graduate,Married,37235.0,1,2014-02-01,68,20,2,9,4,6,20,61,1,1,1,2,4,4,4.0,0,0,0,0,0,0,0,0
1320,53,Adult,Postgraduate,Married,81843.0,0,2013-04-22,13,779,86,537,34,69,138,1643,1,5,9,12,3,26,26.0,0,0,0,0,0,0,0,0
1321,55,Adult,Postgraduate,Married,46692.0,1,2013-06-06,37,170,6,97,24,12,88,397,3,6,1,5,6,12,4.0,0,0,0,0,0,0,0,0
1322,46,Adult,Graduate,Married,77382.0,1,2014-01-07,36,491,48,231,112,105,134,1121,2,5,7,12,1,24,12.0,0,0,1,0,0,0,0,1
1323,35,Middle Age,Graduate,Single,37774.0,2,2012-09-03,28,173,8,107,7,2,176,473,4,7,2,3,9,12,3.0,1,0,0,0,0,1,1,2
1324,40,Middle Age,Basic,Married,18393.0,1,2014-03-29,2,7,10,13,16,0,4,50,2,3,0,3,8,6,3.0,0,0,0,0,0,0,0,0
1325,51,Adult,Postgraduate,Married,72828.0,1,2013-02-14,17,1205,0,235,19,14,205,1678,6,6,3,13,7,22,3.6666666666666665,0,0,0,0,0,0,0,0
1326,32,Middle Age,Graduate,Married,24711.0,0,2014-04-18,86,10,7,25,6,3,7,58,1,3,0,3,7,6,6.0,0,0,0,0,0,0,0,0
1327,38,Middle Age,Postgraduate,Married,45503.0,1,2013-09-25,54,97,4,44,6,1,18,170,1,3,1,4,5,8,8.0,0,0,0,0,0,0,0,0
1328,31,Middle Age,Postgraduate,Single,6560.0,0,2013-12-12,2,67,11,26,4,3,262,373,0,1,0,1,17,2,inf,0,0,0,0,0,0,0,0
1329,68,Elderly,Postgraduate,Married,71604.0,0,2013-11-17,3,345,53,528,98,75,97,1196,1,8,3,5,4,16,16.0,1,0,0,0,0,0,1,2
1330,35,Middle Age,Graduate,Married,27244.0,1,2014-03-07,84,6,5,17,3,24,46,101,2,2,2,2,7,6,3.0,0,0,0,0,0,0,0,0
1331,43,Middle Age,Graduate,Married,48752.0,2,2012-12-12,8,73,57,100,71,15,0,316,5,6,1,5,9,12,2.4,0,0,0,0,0,0,1,1
1332,51,Adult,Graduate,Married,71434.0,1,2013-09-18,4,711,36,217,172,96,168,1400,3,7,4,7,4,18,6.0,0,1,0,1,0,0,0,2
1333,65,Elderly,Graduate,Single,90842.0,0,2013-07-29,57,774,70,118,182,187,93,1424,1,4,9,13,1,26,26.0,0,0,0,0,0,0,0,0
1334,34,Middle Age,Postgraduate,Married,88097.0,1,2012-08-18,24,163,0,480,0,126,75,844,1,6,5,8,9,19,19.0,0,1,1,1,0,0,1,4
1335,38,Middle Age,Graduate,Married,51948.0,1,2013-09-17,51,82,33,54,71,30,41,311,2,5,2,4,5,11,5.5,0,0,0,0,0,0,0,0
1336,31,Middle Age,Graduate,Married,71853.0,0,2013-05-08,29,358,108,413,141,97,32,1149,1,2,8,6,1,16,16.0,0,0,0,0,0,0,0,0
1337,31,Middle Age,Postgraduate,Married,35876.0,0,2014-04-20,13,66,2,40,4,3,14,129,1,3,1,3,6,7,7.0,0,0,0,0,0,0,0,0
1338,61,Adult,Graduate,Widow,40049.0,1,2013-10-16,23,13,6,7,0,3,3,32,1,1,0,3,6,4,4.0,0,0,0,0,0,0,0,0
1339,30,Middle Age,Graduate,Single,39660.0,1,2012-08-08,36,139,13,78,20,13,36,299,3,7,1,3,9,11,3.6666666666666665,0,0,0,0,0,0,1,1
1340,52,Adult,Graduate,Married,50127.0,1,2014-05-29,88,274,0,21,4,6,15,320,1,5,1,6,6,12,12.0,0,1,0,0,0,0,0,1
1341,35,Middle Age,Postgraduate,Married,43263.0,1,2012-11-21,2,262,6,61,0,10,102,441,3,5,2,6,5,13,4.333333333333333,0,0,0,0,0,0,0,0
1342,63,Adult,Postgraduate,Married,62845.0,2,2012-10-01,3,1099,0,45,0,0,34,1178,11,3,4,10,8,17,1.5454545454545454,0,1,0,0,0,0,1,2
1343,23,Young Adult,Graduate,Married,18929.0,0,2013-02-16,15,32,0,8,23,4,18,85,1,1,0,4,6,5,5.0,0,0,0,0,0,0,0,0
1344,31,Middle Age,Basic,Single,24367.0,1,2013-03-20,58,2,4,2,0,11,5,24,1,1,0,2,9,3,3.0,0,0,0,0,0,0,0,0
1346,54,Adult,Postgraduate,Married,26887.0,1,2013-02-10,27,6,7,4,3,4,6,30,1,1,0,3,6,4,4.0,0,0,0,0,0,0,0,0
1348,37,Middle Age,Graduate,Married,62061.0,1,2013-08-31,12,641,7,84,0,30,38,800,3,10,4,7,6,21,7.0,0,1,0,0,0,0,0,1
1350,57,Adult,Postgraduate,Married,76542.0,0,2013-03-30,91,794,73,573,0,29,14,1483,1,4,8,10,2,22,22.0,0,0,0,0,0,0,0,0
1351,20,Young Adult,Graduate,Single,70515.0,0,2013-10-21,12,420,0,452,182,64,140,1258,1,6,6,4,2,16,16.0,0,0,0,0,0,0,1,1
1352,25,Middle Age,Graduate,Married,18227.0,1,2012-11-08,21,1,2,7,4,3,11,28,1,0,1,2,8,3,3.0,0,0,0,0,0,0,0,0
1353,49,Adult,Graduate,Married,69139.0,1,2014-01-27,23,86,12,75,33,15,6,227,1,4,1,5,4,10,10.0,0,0,0,0,0,0,0,0
1354,30,Middle Age,Graduate,Married,69109.0,0,2012-11-09,10,823,25,459,124,29,95,1555,1,6,6,7,4,19,19.0,0,0,1,0,0,0,1,2
1355,51,Adult,Graduate,Single,69627.0,1,2013-03-17,35,231,161,215,171,30,53,861,2,8,2,11,5,21,10.5,0,0,0,0,0,0,0,0
1356,35,Middle Age,Graduate,Married,38136.0,1,2013-04-22,69,8,15,27,0,20,33,103,2,3,1,2,8,6,3.0,1,0,0,0,0,0,0,1
1357,68,Elderly,Postgraduate,Single,62159.0,0,2014-04-28,68,182,17,259,77,70,29,634,1,6,2,10,4,18,18.0,0,0,0,0,0,0,0,0
1358,50,Adult,Graduate,Single,80695.0,0,2013-12-29,85,557,129,984,193,37,18,1918,1,5,8,5,2,18,18.0,0,0,0,0,0,0,0,0
1359,42,Middle Age,Postgraduate,Single,33316.0,2,2013-10-04,34,79,1,31,4,4,12,131,3,2,1,4,6,7,2.3333333333333335,0,0,0,0,0,0,0,0
1360,44,Middle Age,Graduate,Married,58554.0,2,2012-09-26,55,368,24,68,38,0,88,586,6,8,2,6,7,16,2.6666666666666665,0,0,0,0,0,0,0,0
1361,21,Young Adult,Basic,Married,17256.0,1,2013-11-23,10,6,4,14,8,8,22,62,2,2,1,2,8,5,2.5,1,0,0,0,0,0,0,1
1362,39,Middle Age,Graduate,Divorced,53034.0,2,2013-05-30,30,160,15,196,15,11,50,447,8,6,1,7,8,14,1.75,0,0,0,0,0,0,0,0
1363,62,Adult,Postgraduate,Married,52203.0,0,2012-07-31,36,488,21,238,56,108,28,939,1,8,7,11,6,26,26.0,0,0,0,0,0,0,0,0
1364,36,Middle Age,Postgraduate,Divorced,59601.0,1,2013-07-25,14,691,7,69,0,7,23,797,4,2,2,7,8,11,2.75,0,1,0,0,0,0,0,1
1365,54,Adult,Postgraduate,Single,75154.0,1,2012-09-04,79,543,10,205,160,143,82,1143,1,6,3,6,3,15,15.0,0,0,0,0,0,0,1,1
1366,37,Middle Age,Graduate,Single,47025.0,1,2013-11-07,52,254,7,108,20,0,26,415,3,6,3,5,6,14,4.666666666666667,0,0,0,0,0,0,0,0
1367,40,Middle Age,Graduate,Married,37971.0,1,2013-11-25,97,5,4,10,2,2,7,30,1,1,0,3,8,4,4.0,0,0,0,0,0,0,0,0
1369,56,Adult,Graduate,Married,67267.0,1,2014-05-13,0,134,11,59,15,2,30,251,1,3,2,5,2,10,10.0,0,0,0,0,0,0,0,0
1370,39,Middle Age,Graduate,Single,57338.0,1,2014-04-29,96,143,6,52,11,8,17,237,2,4,1,5,5,10,5.0,0,0,0,0,0,0,0,0
1371,53,Adult,Postgraduate,Married,50523.0,2,2013-12-25,89,51,4,24,4,7,1,91,2,2,0,4,6,6,3.0,0,0,0,0,0,0,0,0
1373,52,Adult,Postgraduate,Divorced,50611.0,1,2012-10-04,98,459,0,24,6,0,4,493,6,4,5,7,6,16,2.6666666666666665,0,1,0,0,0,0,0,1
1374,44,Middle Age,Postgraduate,Married,56242.0,1,2013-03-03,72,689,8,167,11,8,88,971,5,8,4,11,6,23,4.6,0,0,0,0,0,0,0,0
1375,52,Adult,Graduate,Single,48904.0,1,2012-12-02,1,283,10,38,0,13,27,371,4,7,2,4,8,13,3.25,0,0,0,0,0,0,0,0
1376,38,Middle Age,Graduate,Single,56243.0,3,2013-12-30,26,347,0,35,4,3,7,396,6,4,2,8,5,14,2.3333333333333335,0,0,0,0,0,0,0,0
1377,28,Middle Age,Graduate,Married,21355.0,1,2013-08-20,5,5,13,14,0,5,31,68,2,2,1,2,6,5,2.5,1,0,0,0,0,0,1,2
1378,42,Middle Age,Postgraduate,Married,57420.0,1,2013-06-25,22,280,0,18,0,0,24,322,3,5,1,6,7,12,4.0,0,1,0,0,0,0,0,1
1379,43,Middle Age,Postgraduate,Married,41430.414,1,2013-04-01,39,187,5,65,26,20,14,317,2,4,2,6,5,12,6.0,0,0,0,0,0,0,0,0
1380,59,Adult,Postgraduate,Divorced,46390.0,1,2014-05-05,56,95,14,64,2,9,38,222,1,4,2,3,7,9,9.0,0,0,0,0,0,0,0,0
1381,57,Adult,Postgraduate,Married,54342.0,2,2013-07-03,74,84,10,34,11,10,28,177,4,3,1,4,6,8,2.0,0,0,0,0,0,0,0,0
1382,54,Adult,Graduate,Married,32458.315891472866,2,2012-09-03,87,19,4,12,2,2,6,45,1,1,0,3,5,4,4.0,0,0,0,0,0,0,0,0
1383,50,Adult,Postgraduate,Single,32458.315891472866,2,2014-01-12,49,5,1,9,2,0,4,21,1,1,0,2,7,3,3.0,0,0,0,0,0,0,0,0
1384,39,Middle Age,Graduate,Married,20895.0,1,2012-10-06,24,18,3,17,3,0,4,45,1,2,0,3,9,5,5.0,0,0,0,0,0,0,0,0
1385,66,Elderly,Graduate,Married,92344.0,0,2014-01-15,9,992,24,694,51,19,119,1899,0,5,10,5,1,20,inf,1,0,1,0,0,0,0,2
1386,42,Middle Age,Postgraduate,Married,32458.315891472866,1,2014-03-02,17,25,1,13,0,0,3,42,1,1,0,3,7,4,4.0,0,0,0,0,0,0,0,0
1388,32,Middle Age,Graduate,Married,44964.0,2,2012-12-16,35,19,1,17,2,0,2,41,1,1,0,3,8,4,4.0,0,0,0,0,0,0,0,0
1390,41,Middle Age,Postgraduate,Married,53761.0,2,2013-10-11,7,158,0,76,13,7,71,325,6,4,4,3,5,11,1.8333333333333333,0,0,0,0,0,0,0,0
1391,40,Middle Age,Graduate,Married,22682.0,1,2013-10-03,51,10,14,29,4,2,36,95,3,2,1,4,4,7,2.3333333333333335,0,0,0,0,0,0,0,0
1392,42,Middle Age,Postgraduate,Married,38887.0,1,2014-03-02,17,25,1,13,0,0,3,42,1,1,0,3,7,4,4.0,0,0,0,0,0,0,0,0
1393,37,Middle Age,Postgraduate,Single,41658.0,2,2012-11-09,30,8,4,12,15,4,29,72,2,1,1,2,4,4,2.0,0,0,0,0,0,0,0,0
1394,42,Middle Age,Postgraduate,Married,29791.0,1,2014-05-15,21,14,0,6,0,0,0,20,2,2,0,3,5,5,2.5,0,0,0,0,0,0,0,0
1395,57,Adult,Postgraduate,Married,63915.0,2,2013-07-30,2,622,7,115,30,0,15,789,2,6,3,12,5,21,10.5,0,0,0,0,0,0,0,0
1396,40,Middle Age,Graduate,Divorced,39996.0,2,2014-05-22,85,11,0,3,0,0,1,15,1,1,0,2,6,3,3.0,0,0,0,0,0,0,0,0
1397,42,Middle Age,Graduate,Divorced,26759.0,1,2014-02-07,65,25,3,16,8,5,2,59,2,2,1,3,6,6,3.0,0,0,0,0,0,0,0,0
1399,43,Middle Age,Postgraduate,Married,51039.0,2,2012-12-10,11,100,64,79,65,0,109,417,2,6,2,4,7,12,6.0,0,0,0,0,0,0,0,0
1400,51,Adult,Graduate,Married,60544.0,2,2012-08-25,92,201,2,43,3,5,35,289,4,5,1,5,6,11,2.75,0,0,0,0,0,0,0,0
1402,61,Adult,Graduate,Married,37716.0,1,2014-04-21,4,97,1,41,6,2,41,188,2,4,1,3,7,8,4.0,0,0,0,0,0,0,0,0
1403,55,Adult,Graduate,Single,36864.0,1,2012-08-13,53,204,5,39,17,0,89,354,3,5,2,4,8,11,3.6666666666666665,0,0,0,0,0,0,1,1
1404,42,Middle Age,Postgraduate,Married,44511.0,1,2012-10-12,39,513,7,133,46,14,14,727,6,8,4,8,8,20,3.3333333333333335,0,0,0,0,0,0,0,0
1405,45,Adult,Postgraduate,Married,36947.0,2,2012-08-07,49,88,3,21,4,1,29,146,4,3,0,4,9,7,1.75,0,0,0,0,0,0,0,0
1407,60,Adult,Postgraduate,Married,67087.0,1,2013-12-17,40,329,35,222,130,35,43,794,2,7,5,8,4,20,10.0,0,0,0,0,0,0,0,0
1408,62,Adult,Graduate,Married,57045.0,1,2012-09-08,40,296,13,104,11,13,17,454,3,4,2,9,3,15,5.0,0,0,0,0,0,0,0,0
1409,59,Adult,Postgraduate,Divorced,36957.0,2,2012-09-06,43,100,2,16,2,1,31,152,4,3,2,2,9,7,1.75,0,0,0,0,0,0,1,1
1410,35,Middle Age,Postgraduate,Married,69389.0,1,2012-09-28,17,422,7,238,69,46,15,797,1,7,2,12,4,21,21.0,0,0,0,0,0,0,0,0
1412,45,Adult,Postgraduate,Married,43142.0,2,2014-02-18,84,5,1,7,2,1,4,20,1,1,0,2,7,3,3.0,0,0,0,0,0,0,0,0
1413,70,Elderly,Graduate,Married,80589.0,0,2014-01-22,25,507,93,520,242,40,26,1428,1,5,10,5,1,20,20.0,0,0,0,1,0,0,1,2
1414,23,Young Adult,Graduate,Single,34412.0,1,2013-02-13,62,52,12,50,4,36,55,209,3,5,0,3,9,8,2.6666666666666665,0,0,0,0,0,0,0,0
1415,34,Middle Age,Graduate,Single,57537.0,1,2013-06-10,83,191,56,139,51,8,100,545,4,4,3,8,4,15,3.75,0,0,0,0,0,0,0,0
1417,66,Elderly,Graduate,Married,51315.0,0,2014-02-23,45,68,28,39,16,30,41,222,1,2,2,5,2,9,9.0,0,0,0,0,0,0,0,0
1418,42,Middle Age,Graduate,Married,36026.0,3,2014-03-16,34,20,4,10,6,4,17,61,2,2,0,3,6,5,2.5,0,0,0,0,0,0,0,0
1419,41,Middle Age,Graduate,Married,24639.0,2,2014-01-28,3,20,3,16,0,4,1,44,3,2,0,4,6,6,2.0,0,0,0,0,0,0,0,0
1420,42,Middle Age,Postgraduate,Married,34578.0,3,2014-04-11,1,7,0,1,0,0,0,8,1,1,0,2,6,3,3.0,0,0,0,0,0,0,0,0
1421,41,Middle Age,Postgraduate,Single,65704.0,0,2013-10-13,18,279,172,74,38,8,246,817,1,2,10,10,1,22,22.0,0,0,0,0,0,0,0,0
1423,45,Adult,Postgraduate,Married,54132.0,1,2014-02-16,81,30,1,8,0,0,3,42,1,1,0,3,7,4,4.0,0,0,0,0,0,0,0,0
1425,43,Middle Age,Graduate,Married,28164.0,1,2013-05-04,23,3,18,26,11,8,12,78,3,2,0,4,7,6,2.0,0,0,0,0,0,0,0,0
1426,39,Middle Age,Postgraduate,Married,34596.0,1,2013-04-13,48,14,0,2,0,0,7,23,1,1,0,2,8,3,3.0,0,0,0,0,0,0,0,0
1427,41,Middle Age,Postgraduate,Married,43269.0,1,2013-09-16,61,10,1,7,0,0,1,19,1,1,0,2,8,3,3.0,0,0,0,0,0,0,0,0
1428,56,Adult,Postgraduate,Single,38741.0,2,2014-03-30,60,7,10,17,8,6,13,61,2,2,0,3,7,5,2.5,0,0,0,0,0,0,0,0
1429,41,Middle Age,Graduate,Single,31907.0,0,2013-03-04,75,33,87,64,175,16,74,449,1,6,1,6,7,13,13.0,0,0,0,0,0,0,0,0
1431,41,Middle Age,Postgraduate,Divorced,31163.0,1,2014-02-13,54,2,3,10,11,2,10,38,1,1,0,3,6,4,4.0,0,0,0,0,0,0,0,0
1432,28,Middle Age,Graduate,Married,92533.0,0,2013-12-19,84,693,21,118,110,147,42,1131,1,6,5,11,2,22,22.0,0,0,1,1,0,0,0,2
1433,40,Middle Age,Graduate,Single,34853.0,2,2013-12-23,75,9,3,15,2,3,2,34,2,2,0,3,6,5,2.5,0,0,0,0,0,0,0,0
1434,46,Adult,Graduate,Divorced,70844.0,2,2013-10-30,16,129,26,67,3,67,2,294,5,6,1,5,7,12,2.4,0,0,0,0,0,0,0,0
1435,34,Middle Age,Postgraduate,Married,31086.0,2,2013-05-04,79,16,2,11,3,0,16,48,2,1,1,2,8,4,2.0,1,0,0,0,0,0,0,1
1437,27,Middle Age,Postgraduate,Married,20491.0,0,2013-01-25,16,5,4,5,4,2,10,30,1,0,1,2,7,3,3.0,0,0,0,0,0,0,0,0
1438,50,Adult,Graduate,Married,42523.0,0,2014-04-23,96,14,36,11,3,26,35,125,1,1,1,4,2,6,6.0,0,0,0,0,0,0,0,0
1440,61,Adult,Graduate,Married,33402.0,2,2013-07-18,60,26,2,19,10,5,8,70,3,2,1,3,8,6,2.0,0,0,0,0,0,0,0,0
1441,64,Adult,Postgraduate,Married,36408.0,2,2013-09-21,11,9,1,4,3,2,3,22,1,1,0,2,6,3,3.0,0,0,0,0,0,0,0,0
1442,33,Middle Age,Graduate,Married,21645.0,1,2012-09-03,75,14,0,23,4,5,19,65,3,3,0,3,9,6,2.0,0,0,0,0,0,0,1,1
1443,64,Adult,Postgraduate,Widow,78427.0,0,2012-10-24,36,972,19,595,180,26,138,1930,3,3,7,10,3,20,6.666666666666667,0,0,0,1,0,0,1,2
1444,67,Elderly,Graduate,Married,82657.0,0,2013-09-27,71,966,168,672,246,105,126,2283,1,7,5,10,4,22,22.0,0,1,0,1,0,0,0,2
1445,55,Adult,Graduate,Married,51876.0,0,2013-10-15,88,99,27,102,28,48,6,310,1,2,2,8,1,12,12.0,0,0,0,0,0,0,0,0
1446,41,Middle Age,Postgraduate,Married,78041.0,0,2012-12-16,93,482,35,553,72,160,17,1319,1,4,4,9,2,17,17.0,0,0,0,0,0,0,0,0
1447,55,Adult,Graduate,Married,52852.0,1,2012-12-01,93,714,8,99,11,0,47,879,4,10,7,5,8,22,5.5,1,0,0,0,0,0,0,1
1448,31,Middle Age,Postgraduate,Married,70038.0,0,2013-10-25,54,587,54,348,71,54,130,1244,1,4,4,8,2,16,16.0,0,0,0,0,0,0,0,0
1449,41,Middle Age,Postgraduate,Married,69401.0,1,2014-03-23,41,399,27,159,58,8,39,690,4,4,4,5,2,13,3.25,0,0,0,0,0,0,0,0
1450,41,Middle Age,Graduate,Married,46053.0,1,2013-02-17,46,56,10,92,19,7,25,209,3,3,2,4,5,9,3.0,0,0,0,0,0,0,0,0
1451,49,Adult,Graduate,Married,77343.0,0,2014-06-09,28,227,151,573,98,54,31,1134,1,3,4,9,1,16,16.0,0,0,0,0,0,0,0,0
1452,60,Adult,Graduate,Single,73892.0,0,2013-11-13,40,703,102,601,0,58,43,1507,1,3,11,8,1,22,22.0,0,0,0,0,0,0,1,1
1453,46,Adult,Postgraduate,Single,40304.0,1,2013-09-30,82,37,0,17,0,0,3,57,1,2,0,3,7,5,5.0,0,0,0,0,0,0,0,0
1454,47,Adult,Postgraduate,Married,32727.0,0,2012-08-28,38,167,13,180,86,13,70,529,2,7,3,5,8,15,7.5,0,0,0,0,0,0,0,0
1456,41,Middle Age,Graduate,Divorced,43300.0,1,2012-10-13,87,91,3,52,2,1,31,180,3,4,0,4,8,8,2.6666666666666665,0,0,0,0,0,0,1,1
1457,41,Middle Age,Graduate,Married,26290.0,2,2013-01-12,49,15,8,16,11,5,22,77,4,2,0,4,6,6,1.5,0,0,0,0,0,0,0,0
1458,44,Middle Age,Graduate,Single,93790.0,0,2014-02-12,16,1302,68,731,89,114,45,2349,0,6,7,12,2,25,inf,0,1,1,1,0,0,1,4
1459,38,Middle Age,Postgraduate,Married,38410.0,0,2012-09-14,65,153,64,123,116,64,14,534,2,5,2,9,6,16,8.0,0,0,0,0,0,0,1,1
1460,64,Adult,Postgraduate,Widow,64866.0,1,2014-01-26,9,508,5,21,7,5,10,556,4,7,3,7,5,17,4.25,0,1,0,0,0,0,0,1
1461,54,Adult,Graduate,Married,57957.0,1,2013-08-19,24,290,59,177,77,5,29,637,7,4,6,8,3,18,2.5714285714285716,0,0,0,0,0,1,0,0
1463,36,Middle Age,Graduate,Married,16531.0,1,2014-06-18,43,2,13,6,7,5,11,44,3,3,0,3,7,6,2.0,0,0,0,0,0,0,0,0
1464,27,Middle Age,Postgraduate,Married,28072.0,1,2013-07-08,10,30,0,10,2,0,5,47,1,1,0,3,7,4,4.0,0,0,0,0,0,0,0,0
1465,50,Adult,Postgraduate,Divorced,49476.0,1,2013-06-20,29,386,23,95,54,41,196,795,4,2,11,5,2,18,4.5,0,0,0,0,0,0,0,0
1466,60,Adult,Graduate,Married,50725.0,1,2013-02-13,45,443,10,75,0,10,48,586,4,8,1,8,8,17,4.25,0,0,0,0,0,0,0,0
1468,64,Adult,Postgraduate,Married,41145.0,2,2014-02-08,20,9,0,3,0,0,1,13,1,0,0,3,3,3,3.0,0,0,0,0,0,0,0,0
1469,43,Middle Age,Graduate,Married,67419.0,1,2013-01-16,29,846,84,352,91,56,42,1471,4,9,4,8,5,21,5.25,0,0,0,0,0,0,0,0
1470,43,Middle Age,Postgraduate,Married,23162.0,2,2013-12-21,82,8,3,9,19,4,22,65,3,1,1,3,6,5,1.6666666666666667,0,0,0,0,0,0,0,0
1471,36,Middle Age,Graduate,Married,34380.0,1,2013-05-02,68,72,7,58,13,1,24,175,4,4,1,3,8,8,2.0,0,0,0,0,0,0,0,0
1472,47,Adult,Graduate,Single,34704.0,1,2013-04-27,65,29,0,5,0,1,5,40,1,1,0,3,5,4,4.0,0,0,0,0,0,0,0,0
1473,43,Middle Age,Postgraduate,Married,94871.0,2,2012-09-01,99,169,24,553,188,0,144,1078,1,8,5,4,7,17,17.0,0,1,1,0,0,0,1,3
1474,54,Adult,Graduate,Married,65148.0,1,2012-11-16,9,460,35,422,33,12,153,1115,2,6,6,7,4,19,9.5,0,0,0,0,0,0,0,0
1475,59,Adult,Graduate,Married,39898.0,1,2013-02-12,20,69,8,26,12,7,12,134,2,3,0,4,7,7,3.5,0,0,0,0,0,0,0,0
1477,43,Middle Age,Postgraduate,Married,59892.0,1,2013-11-02,26,73,0,13,0,1,0,87,1,2,1,3,3,6,6.0,0,0,0,0,0,0,0,0
1478,26,Middle Age,Postgraduate,Single,41020.0,0,2013-10-28,68,112,1,54,7,7,36,217,1,3,2,4,3,9,9.0,0,0,0,0,0,0,0,0
